2f5c65fb-843e-4997-8140-13f5f38c9137,Rodzina Giny wjechała na przystanek na środku autostrady.,Gina wyszła i rozprostowała nogi.,Na przystanku znajdowała się stacja benzynowa i Burger King.,Gina zazwyczaj nie lubiła frytek z Burger Kinga.,"Gina szła autostradą, zostawiając swoją rodzinę za sobą.",Gina była bardzo głodna i tym razem smakowały jej frytki.,dwa
f3c5e059-72e7-412b-9248-80396c4e240a,"Pewnej nocy, późno w nocy, otrzymałem telefon.","Myśląc, że to jeden z moich przyjaciół, odpowiedziałem.","Ta druga kobieta była kimś, kogo nie znałem.","Zapytałem go, kim jest i dlaczego dzwoni.","Powiedziała mi, że jest moją dawno zaginioną matką.",Pożegnałem się z człowiekiem przy telefonie.,jeden
2ad06102-faf3-4d63-8256-be03d543ce2c,"Nellie, kasjerka, miała zły dzień w sklepie.",Wciąż popełniałem małe błędy i wszyscy się na mnie wściekali.,"Ostatni klient, który przyszedł, również był zły, nie z własnej winy.","Kiedy przyszedł czas na przerwę, od razu wybiegłam.",Nellie nie lubiła wychodzić na zewnątrz.,"Świeże powietrze było właśnie tym, czego Nellie potrzebowała, aby oczyścić głowę.",dwa
2db35e99-36cf-4fbd-876d-d26fe8b649c9,"Córka Aleca powiedziała, że chciałaby jeszcze pobawić się kostkami.","Alec uważał, że ten blok pogłębi jej naukowe myślenie.",Alec kupił kostki do pisania.,Córka Aleca miała więcej do omówienia niż do zbudowania.,Alec i jego żona postanowili pójść na film.,Alec był zadowolony z rozwoju umiejętności językowych swojej córki.,dwa
7c8964d9-c397-485d-86dc-6b95fb3be64a,Postanowiłem zamordować mojego sąsiada.,Zakradłam się do jego domu w środku nocy.,Zabiłem go we śnie.,Policja mnie złapała.,Ten gliniarz dał mi odznakę i zrobił ze mnie swojego zastępcę.,Wyroki dożywocia były straszne.,dwa
2e2b0ba2-cc01-48ca-983d-50109116c862,Tim kupił odtwarzacz płyt w sklepie z używanymi rzeczami.,"Nie miał płyty, na której mógłby zagrać.","Zapytał rodziców, czy mają coś dla niego.",Dali mu całą swoją kolekcję płyt z czasów młodości.,"Pomyślałem, że fajnie byłoby puścić płytę na imprezie, to taki retro look.","Gdy rodzice patrzyli, on bił rekord za rekordem.",jeden
2406943f-8a63-496d-8585-8ec3abac0f49,Amy chciała być zdrowa.,Kup blender do robienia smoothies.,Przygotowali pyszny koktajl owocowo-warzywny.,Czyszczenie miksera zajęło mi 20 minut.,"Amy była zdeterminowana, aby przybrać na wadze.","Amy była zdeterminowana, aby schudnąć.",dwa
0affefb8-3cfd-40fd-b5e5-cddfb5d30428,Tina dostała się na przesłuchanie do zespołu tanecznego w swojej szkole średniej.,Po tańcu instruktor chciał z nią porozmawiać.,"Powiedział, że jej umiejętności nie są na tyle dobre, aby mogła wejść do drużyny.",Szybko opuściła gabinet lekarski.,Tina walczyła z łzami.,Tina dołączyła do zespołu tanecznego w swojej szkole średniej.,jeden
b6c98944-3cb1-4d9d-877d-bb5d463526a5,Sally miała przerwę w pracy.,"Poszła do stoiska na świeżym powietrzu, żeby kupić tacos.","Zdałem sobie sprawę, że zostawiłem portfel w domu.","Miły człowiek, który widział, co się dzieje, zaoferował mi trochę pieniędzy.",Sally podziękowała mu za jego dobroć.,Sally płakała przez całą przerwę.,jeden
80191f19-91bb-40f6-be0d-17f33e002c19,Jennifer chciała dołączyć do szkolnego zespołu.,Zaczęła uczyć się gry na wiolonczeli.,"Robiła postępy, ale nie szło jej to szybko.",Nie mogła się zmusić do zapisania się do zespołu.,Jennifer ciężko się uczyła i dołączyła do zespołu.,Jennifer nie brała żadnych lekcji gry na wiolonczeli.,jeden
b088959d-79f1-44e7-9fd1-b69dd14acb87,Fred poszedł na plażę z przyjaciółmi.,Kochał wodę i słońce.,"Po zachodzie słońca, jego przyjaciele urządzili imprezę na plaży.",Fred upił się i zemdlał na piasku.,Fred przewrócił się i spadł z łóżka.,Fred obudził się z kacem.,dwa
6d412966-5675-41f1-bd11-65f3a2fa5797,Pewnego dnia Ronnie jechał rowerem do pracy.,Nagle uderzył o kamień i upadł.,"Nic mu się nie stało, ale jego ubranie było zniszczone.","Mimo to, wykonał swoją pracę.",Szefowie Ronniego pochwalili jego wysiłki.,"Ronnie zrezygnował tak szybko, jak zaczął.",jeden
1a83c1eb-7041-4040-8982-7cb0b63c9c20,Burke nie ma wielu przyjaciół.,Zawsze chodzi ze zmarszczonym czołem.,"Pewnego dnia nieznajomy mówi ci, żebyś więcej się uśmiechał.",Burke postanowił spróbować się uśmiechnąć.,Burke natychmiast wraca do bycia zrzędliwym.,Burke uwielbia ingerencję obcych ludzi.,jeden
79afda6c-31b6-4201-ad86-233ab808ef8d,"Pewnej nocy, Matt jechał do domu.",Nie zwracał na to uwagi.,"Uderzył i zranił biegacza, który przechodził przez jezdnię.","Matt był zdumiony i zatrzymał się, żeby sprawdzić, co się z nią dzieje.",W tamtych czasach Matt zawsze był ostrożny na drodze.,"Matt bawił się radiem samochodowym, szukając lepszej stacji.",jeden
953792ed-bd0a-4c95-bc6c-7965187afd82,Brian cieszył się na pokaz talentów.,Ćwiczyłem też grę na bębnach.,"Aby wyrazić swoją osobowość, na scenie nosiłam spódnice.",Na zakończenie występu zebrano owacje na stojąco.,Brian był bardzo kreatywnym i odważnym człowiekiem.,Brian nie był zbyt kreatywny.,jeden
8552c047-b700-4b7b-95b9-f149cf26cffb,Halloween jest tutaj.,Postanowiłam udekorować swój dom.,Poszłam do sklepu i kupiłam kilka ozdób.,Poszedłem do domu i kupiłem nowy.,Uwielbiałam dekorować na święta.,Nienawidziłam dekorowania.,jeden
04a3004e-2468-463a-9481-8435917491cb,Pewnego dnia policja prowadziła dochodzenie w tej sprawie.,"Nie wiem, gdzie iść dalej.","Dostali cynk, żeby zajrzeć na tyły biblioteki.",Był tam istotny dowód.,Policja znalazła sprawczynię i aresztowała ją.,"Policja zorganizowała imprezę społeczną, aby zebrać pieniądze na ten cel.",jeden
844bc94f-b9dd-4c80-874e-b56c300fcca7,Pat ma zbliżający się test z matematyki.,Od tygodnia ciężko się uczy.,Pat robi kartki dla nas do czytania w autobusie.,Pat zdała test.,Pat jest szczęśliwa.,Pat jest smutna.,jeden
96736ca6-46ef-4ed0-8a12-3364ae3b27da,Solomon nie lubił swojego imienia.,Wydawało mu się to zbyt staroświeckie.,"Podczas rozmowy kwalifikacyjnej, ankieter pochwalił jego imię.","Solomon zastanawiał się, czy jego wyjątkowe imię mogło mieć coś wspólnego z jego adopcją.","Solomon powiedział ankieterowi, że chce Old Fashioned.","Salomon pomyślał, że może jednak jego imię nie jest takie złe.",dwa
fed543f8-a766-4304-a8ea-d84b18bfadb0,Kelly dostała wczoraj nową bransoletkę.,Ona była w nim zakochana.,"Ale dzisiaj, kiedy poszła na zakupy, zgubiła go.",Szukała wszędzie i znalazła go.,"Bez względu na to, jak bardzo Kelly się starała, nie mogła znaleźć swojego psa.","Odetchnęła z ulgą, gdy znalazła go pod siedzeniem samochodu.",dwa
34e043b3-9511-4589-8d32-3c91f92e0365,Mój mąż jest wielkim fanem Gwiezdnych Wojen i bardzo by się ucieszył.,Potrzebowałam pomysłu na prezent świąteczny dla niego.,Postanowiłem kupić ci bilet na Gwiezdne Wojny.,"Bardzo podobał mu się prezent, który dałam mu na Gwiazdkę.","Użył tego biletu, żeby zabrać mnie na Gwiezdne Wojny.",Zrobiłam zdegustowaną minę i wyrzuciłam bilet do kosza.,jeden
9e9c90c8-f951-4f4d-a4a1-9c0885008086,Pod koniec dnia Ben był zmęczony.,Klient zamówił spaghetti.,"Ben był zbyt leniwy, żeby umyć naczynia i nakładał jedzenie na brudne talerze.",Tydzień później restauracja została pozwana przez klienta.,Goście byli zachwyceni wyjątkową obsługą.,Klient był wściekły.,dwa
5266d0a9-9676-4b0f-9947-5f0b9d2f5227,Stacey poszedł wczoraj do pracy.,"Niestety, w zderzeniu uczestniczył duży SUV.",Na szczęście nic jej się nie stało.,Jej samochód został jednak zniszczony.,Stacey wsiadł do swojego samochodu i pojechał do pracy.,"Stacey powiedział policji, co się stało.",dwa
5a68e437-26e9-4c2c-8390-e09787adf317,Karen i Diane są najlepszymi przyjaciółkami od dzieciństwa.,Teraz są już seniorami i zaczynają myśleć o studiach.,Złożyli podanie na Uniwersytet Cornell i planowali zamieszkać razem.,"Karen została przyjęta, ale Diane nie, i obie miały trudny czas.","Diane uznała, że nienawidzi Karen bardziej niż kiedykolwiek.","Było to trudne, ale oboje zgodzili się pójść w swoją stronę.",dwa
7dd60447-f348-46d6-a9c8-a8c0e1929ebb,"Niestety, nasz kot odszedł dwa tygodnie temu.",To był młody kot i nie wiedziałam dlaczego zdechł.,"Kiedy obudziłem się rano, leżałem na podłodze.",Mąż pochował ją na podwórku.,Tak bardzo nam go brakuje.,Następnie daliśmy jej do picia trochę mleka.,jeden
04e5efa9-1c6c-4316-9aa3-be095b55f14d,Reilly uwielbiał chodzić na targi.,Jej ulubioną częścią jest zoo.,"Zanim nakarmiono krowy, nakarmiono małe kozy.","Koza próbowała zdobyć więcej jedzenia, ale ona ją zignorowała.",W końcu koza się zdenerwowała i ugryzła Reilly'ego.,Reilly bardziej nakarmił kozy.,jeden
b92f303b-57b3-409d-a126-e8b2ed6dae8f,"W zeszłym miesiącu moja szwagierka, Sally, skontaktowała się z moją rodziną.",Sally jest zrażona do swojej rodziny.,"Uciekła, by wyjść za mąż i nigdy nie utrzymywała z nim kontaktu.",Pani mąż jest teraz w hospicjum.,Sally w końcu została moją najlepszą przyjaciółką.,Sally chciała powiedzieć rodzinie o stanie zdrowia męża.,dwa
0f16f911-002b-42e5-a03b-0f0d481a7abd,Laura postanowiła polecieć do Nowego Jorku.,Poleciała poprawić włosy.,"Zawsze chciałam, aby moje włosy ściął stylista gwiazd.","Kiedy Laura go skończyła, bardzo jej się podobał.","Laura cały czas nosiła kapelusz, aby ukryć swoje włosy.","Te pochwały utwierdziły Laurę w przekonaniu, że warto było wybrać się w podróż.",dwa
d198e207-13f8-45bf-a627-7f3418b98968,Neil właśnie przyjechał do Bułgarii.,Pojechałem pociągiem do centrum Sofii.,Zachwycał się tętniącą życiem stolicą.,Było tak pięknie i tłoczno.,"Neil uważał, że ten kraj jest piękny.",Neil nie lubił podróżować.,jeden
caae8e0c-2dd1-40f5-9444-5a41c6ec5093,Mężczyzna jechał drogą w parku stanowym.,Doszedł do bramy w górę drogi.,"Brama była na tyle niska, że można było ją przeskoczyć.","Mężczyzna biegł i skakał tak wysoko, jak tylko mógł.",Mężczyzna przeskoczył przez bramę.,Mężczyzna przechodził pod bramą.,jeden
471915a5-c895-42c2-9541-b2aa27f5a419,"Cały dzień czekałam w kolejce na film, który myślałam, że mi się spodoba.",Bardzo się cieszyłem na ten film.,"Kiedy dotarłam do kina byłam tak podekscytowana, że ledwo mogłam się ruszyć.",Widziałem wszystkie filmy.,"Uważam, że film był fantastyczny, to świetna historia i nie mogę się doczekać, aby zobaczyć więcej.",Wyszedłem po pierwszych 45 minutach.,jeden
4e92b613-219a-4068-a04d-3789c266ab3d,Grayson zbiera znaczki od dziecka.,"Grayson potrzebuje tych pieniędzy, żeby zapłacić czynsz.",Myślę o mojej kolekcji znaczków.,"Niestety, ma zamiar zanieść go do lombardu, aby go sprzedać.","Dostanie o wiele mniej, niż są warte.",Grayson zamierza kupić gitarę za pieniądze uzyskane ze sprzedaży znaczków.,jeden
7077f2e6-ad0a-4c7e-b21e-cd28243d886a,Lance i Adam byli najlepszymi przyjaciółmi.,"Kiedy Lance zaciągnął się do wojska, Adam również.",Należeli do tej samej jednostki i zostali wysłani razem.,Lance zastrzelił się dla Adama.,Adam nie potrafił odwdzięczyć się Lance za jej dobroć.,Lance nie rozmawiał z Adamem od tamtego czasu.,jeden
d96069af-cdd7-42d9-a4f2-1837b3b42d88,Weszłam do gabinetu dentystycznego.,Po podpisaniu listy obecności przywitała mnie pani stomatolog.,"Powiedział mi, gdzie mam usiąść.",Potem zaczęli się zajmować moimi zębami.,Wyszedłem od dentysty z podpisaną petycją.,"Byłam zdenerwowana, ale on zapewnił mnie, że nic mi nie będzie.",dwa
39d062a5-c89c-462f-a0df-876cba16daf3,Tim zawsze chciał grać na perkusji.,Rodzice kupili jej zestaw na Gwiazdkę.,Wciąż na nich grał.,Hałas był zbyt głośny i denerwował moich rodziców.,W końcu rodzice Tima zaczęli nie lubić dźwięku trąbki.,Przygotowali dla nas miejsce do ćwiczeń w garażu.,dwa
3541e6f4-8e10-473e-b8d0-2854f882e5e8,"Uwielbiam bufety, w których można wszystko zjeść.",Miałem kiedyś wspaniały bufet w moim domu.,Zaprezentowano różnorodne potrawy z całego świata.,"Jedynym problemem było to, że było to bardzo drogie.",Tak więc raz na jakiś czas zdecydowałam się na ten smak i cieszyłam się nim.,"Jadaliśmy tam cały czas, gdy chcieliśmy zaoszczędzić pieniądze.",jeden
cb6da984-9fc8-467a-b366-4d19e2889158,Lilly zrobiła sos żurawinowy na Święto Dziękczynienia.,To było moje pierwsze spotkanie z rodzicami mojego chłopaka.,"Posiłek szedł sprawnie, ale przeżułem coś, co przygotowała.","Zdałam sobie sprawę, że zapomniałam dodać cukru.","Moi krewni powiedzieli mi, że sos żurawinowy był zbyt słodki.",Sos żurawinowy był bardzo cierpki.,dwa
2f0b9829-8c65-4cdc-a6c7-e4c5d31b517e,W grudniu oboje moich dzieci wróciło z uczelni.,Postanowiliśmy wspólnie spędzić ferie zimowe.,"Pieczemy ciasteczka, dekorujemy dom i chodzimy razem na zakupy.",Robiliśmy też prezenty świąteczne.,Nie miałem dobrych wakacji.,"Kiedy wróciłam do domu po studiach, świetnie się bawiłam z moimi dziećmi.",dwa
f2d8aa08-96e5-4ac7-b8b6-d7198d74e738,Pewnego dnia Michael znalazł wiewiórkę mieszkającą w kontenerze na śmieci.,"Pomyślałem, że to uroczy sposób, aby powiedzieć wiewiórkom, aby pozostały w cieple.","Kiedy wywieźliśmy odpady na wysypisko, wiewiórek już nie było.",Kilka tygodni później Michael znalazł w koszu kolejną wiewiórkę.,"Michał miał nadzieję, że nowa wiewiórka poradzi sobie lepiej niż ta pierwsza.",Michael postanowił zlecić odbiór śmieci firmie śmieciarskiej.,jeden
a320d13e-5936-4b94-b152-81c7f2880d12,Rob lubi salsę.,Więc mój przyjaciel Tom kupił mi duże pudełko z rzadką odmianą.,Tom był zachwycony swoim prezentem dla Roba.,Rob otworzył swój prezent z niedowierzaniem i uśmiechnął się.,Rob był szczęśliwy.,Rob był rozczarowany.,jeden
82491e68-a823-425d-9496-d26a1e8be976,Jennifer wyskoczyła z bloku startowego.,"Zawsze czuła się tak, jakby reszta zespołu ją powstrzymywała.","Pracowała ciężej niż kiedykolwiek, aby nadążyć za innymi pływakami.","Prześcignęła kilku z nich, zajmując nawet drugie miejsce w swojej dziedzinie.","Jennifer była dumna z siebie, że dobrze pływa.","Jennifer zdała sobie sprawę, że pływanie nie jest jej hobby numer jeden.",jeden
1d7c1148-bf98-4578-ac1c-148f12c3595e,Ace grał z przyjaciółmi w pokera.,Początkowo był rozbawiony.,Wtedy właśnie zauważył coś dziwnego.,Jedna z moich przyjaciółek miała potajemnie romans.,Ace oskarżył swojego przyjaciela o zdradę.,Ace był szczęśliwy z powodu swojego przyjaciela.,jeden
cd2c799f-ffe8-4a32-aea4-09bb5cee816e,Paweł próbował kupić prezent dla swojej żony.,"Niestety, nie jestem pewna, co kupię.",Zmagał się z tym od kilku dni.,Tego dnia moja żona miała urodziny.,Postanawia grać w golfa przez cały dzień.,Dał jej więc pieniądze.,dwa
0b2e246e-9290e-465e-ad33-77af5e681528,Tim chciał bardziej związać się z naturą.,Wyszedł więc do lasu.,"Słyszę ćwierkanie ptaków, gwizd wiatru i cykanie świerszczy.","Tak mu się spodobało, że zbudował duży domek na drzewie i zamieszkał w nim.",Rozerwał ją na strzępy.,Bardzo mu się to podobało.,dwa
9daed93f-ad77-412a-b044-4a8dfe44043a,"Po tym jak Tammy odwiozła dzieci do szkoły, oddała krew.","Wypiła łyk soku, aby uzupełnić energię przed załatwieniem kilku spraw.",Następnie Tammy udała się na siłownię na swoje ulubione zajęcia z aerobiku.,Po 40 minutach intensywnego treningu Tammy zemdlała.,Tammy dostała cenną lekcję.,Tammy kontynuowała swoją praktykę.,jeden
54804420-28ad-4197-ba66-c1f301f8e4a5,Abigail ma wymagający grafik.,Rano i wieczorem idziemy na spacer.,Można tu spacerować przez około 30 minut.,"Czasami zabieram ze sobą mojego psa, Dextera.",W ten sposób Abigail udało się zrzucić znaczną ilość kilogramów.,Abigail zeszła z wózka i położyła się do łóżka.,jeden
d06963fb-440b-4c26-9a32-2bdaf1bfe246,Eddie zawsze czuł się inny niż reszta z nas.,W zeszłym tygodniu byłem sam w windzie.,"Usłyszałem głos pytający, na które piętro mam się udać.",To go przestraszyło i szuka pomocy psychiatrycznej.,Eddie potrzebował lekarstwa.,Eddie uwielbiał swojego nowego przyjaciela.,jeden
36911b38-b7c2-44c1-81c9-6fd7e5baa8b0,Rano Jay został obudzony przez dźwięk alarmu samochodowego.,"Wyszedłem na zewnątrz, żeby zobaczyć, co się dzieje i okazało się, że mój samochód jest zepsuty.",Ktoś uderzył w jego samochód i odjechał.,Tylny zderzak był zniszczony i leżał na ziemi.,Jay był wściekły.,Jay roześmiał się histerycznie.,jeden
5b361aeb-8082-4fc8-94ab-aa3e4af4e83e,W domu przy ulicy był wyciek gazu.,"Ludzie, którzy tam mieszkali, nie wiedzieli o tym.","Pewnego dnia, gdy wyszli do pracy, dom wypełnił się gazem.",Mała iskra spowodowała eksplozję domu.,Potem wróciłem do czystego domu.,"Kiedy wróciłem, domu już nie było.",dwa
88340408-893a-4b3b-8401-c4f4935d2d70,Carmen chciała zrobić zdrowszą pizzę.,Carmen musiała znaleźć przepis na pizzę.,"Carmen znalazła przepis, który używa skórki kalafiora.","Carmen poszła do sklepu, żeby kupić trochę materiałów.",Rodzina Carmen uwielbia tę skórkę.,"Carmen zdecydowała, że zamiast tego zamówi Domino's.",jeden
20769e19-7dc2-4cf7-a889-f2e869400ea1,"Rufus uświadamia sobie, że jego paznokcie urosły zbyt długie.","Gdy pisze na komputerze, rozlega się głośny stukot.",Pewnej nocy Rufus postanowił obciąć sobie paznokcie.,"Odczujesz ulgę, gdy wreszcie będzie po wszystkim.",Paznokcie są również dość krótkie.,Paznokcie są za długie.,jeden
f558675a-1600-4c49-b0f8-8bb238e57d17,"Herman był bardzo głodny, ale nie miał żadnych pieniędzy.",Przeszukał więc dom w poszukiwaniu drobnych.,"Pod kanapą znalazł ćwierćdolarówkę, a w komodzie dolara.",Herman poszedł do sklepu z przygotowanymi dwoma dolarami.,"Herman uznał, że nie jest już głodny.",Herman zdołał kupić trochę jedzenia i ugotować mały posiłek.,dwa
39a60eeb-95a3-481b-9e32-a9838d212c4e,Wszyscy uwielbiają ciasto brzoskwiniowe babci.,Wykorzystuje się brzoskwinie uprawiane w sadach.,"Dzieci musiały iść zbierać brzoskwinie, żeby zrobić placki.","Zawsze dbali o to, by zbierać najlepsze brzoskwinie.",Babcia musiała sama zbierać brzoskwinie.,Chętnie przynosili babci brzoskwinie.,dwa
5ccfaaba-fd87-4439-a947-a31fb8d943dd,Candace uwielbia tacos.,"Im więcej miłości dostaje, tym mniej smaczne są jej tacos.",Candace chce ulepszyć swój przepis na taco.,Wyszukuje różne przepisy na taco.,Candace trzymała się oryginalnego przepisu na taco.,Candace stała się naprawdę dobra w robieniu tacos.,dwa
a447849b-07ec-40fc-a2d1-90a4ea497ffc,Tony kochał sztukę.,Postanowiłam pójść na studia i zapisać się na zajęcia plastyczne.,Na studiach przez cztery lata uczęszczałam na zajęcia z plastyki.,"Kiedy się ujawniłem, nie mogłem znaleźć pracy.",Tony został natychmiast zaakceptowany i odniósł sukces.,Później Tony wrócił do szkoły i znalazł inny kierunek.,dwa
67a75c6a-e95f-4b50-879e-8fe0b3a6278f,Rodzice Jenny są rozwiedzeni.,Jenny i jej matka wprowadzają się do małego mieszkania pełnego karaluchów.,"Nie mieliśmy kuchenki, więc nuggetsy z kurczaka były gotowane w tosterze.","Mamie Jenny skończyły się pieniądze, więc poszłyśmy do banku żywności.",Jenny była zachwycona swoim nowym miejscem.,Jenny była niezadowolona.,dwa
267b00f2-70b5-47ae-9fb8-26f990752396,Bill chciał schudnąć.,"Próbował od lat, ale nie mógł zdobyć się na inicjatywę.",W końcu przestał być dla siebie taki surowy.,"Jego pewność siebie rosła, a on osiągał swoje cele tydzień po tygodniu.",W końcu osiągnęłam swoją idealną wagę.,Po miesiącu zrezygnował.,jeden
d06e3657-9028-4d55-adf2-ad63bdbcf407,Widziałem kobietę przy śniadaniu.,"To było urocze, więc zadzwoniłam do niego.",Usiadła i rozmawialiśmy godzinami.,Byliśmy naprawdę blisko.,"Kobieta powiedziała mi, żebym zostawił ją w spokoju.",Mam jej numer telefonu.,dwa
db50ca49-9ca7-4cdd-ab92-c9c627781747,Cindy prowadzi samochód już od kilku miesięcy.,Ale nie biegła w deszczu.,Musiałam jechać do szkoły w deszczowy dzień.,Ale ona się bała.,"Cindy poprosił matkę, żeby go podwiozła.",Cindy była bardzo doświadczona.,jeden
ae34fa14-8288-44d9-a1e8-b56ce11408aa,Oto zbiór faktów i ciekawostek.,Załączyłem do niego małą książeczkę.,Miałem kilka z nich wydrukowanych.,Sprzedałem go jako lidera do postawienia na stolikach kawowych i w łazienkach.,Zarobiłem trochę pieniędzy.,"Wstydzę się tego, co zrobiłem.",jeden
27434ef9-0520-4aa2-836b-c0c800bdc981,"Bob poszedł do sklepu z używanymi rzeczami, żeby poszukać okazji.",Znalazłem aparat na wyprzedaży za 5 dolarów.,Po powrocie szukał wartości.,"Ku mojemu zaskoczeniu, aparat był warty 5 000 dolarów.",Od razu kupił aparat fotograficzny.,Natychmiast zakupił film.,jeden
78b13b6b-f8da-46f8-8eb7-a4c875bae08b,Rover lubił bawić się z właścicielem w aportowanie.,Pewnego dnia właściciel rzucił mocno piłką.,Odbił się na drugą stronę ulicy.,Rover przebija się przez ruch uliczny z zaskakującą zwinnością.,Przyniósł piłkę i zwrócił ją właścicielowi.,Potem wziął małą piłeczkę i uciekł.,jeden
2d4cb4d7-46f3-4cdf-989b-4f2c27f674b5,Moja matka miała właśnie przechodzić przez tory.,"Znak jest otwarty, aby umożliwić przejazd samochodom.","Był to jednak fałszywy alarm, ponieważ w pobliżu przejeżdżał pociąg.",Jestem tylko kilka metrów od samochodu.,Moja mama wskoczyła do basenu.,Moja mama w samą porę nacisnęła hamulec.,dwa
fbd3cadc-ed50-4384-91f2-cd769e228235,Kelly pracowała w Cedar Point podczas swoich wakacji.,"Pewnego dnia, gdy pracowała, znalazła na podłodze 20 dolarów.",Podbiegła do budki ochrony i wręczyła dwadzieścia dolarów.,"Minął tydzień, a nikt nie pojawił się, by odebrać pieniądze.",Kelly został zwolniony za nielojalność.,"Kelly wykorzystała te pieniądze, aby zaprosić wszystkich swoich przyjaciół na lody.",dwa
d15127c8-80be-43a4-b6ae-bbb624f26be3,"Alan chciał sprawdzić, jak szybko potrafi pisać na maszynie.",Sprawdziłem to na stronie z testami online.,To było zaskakująco szybkie.,Próbowałem to wykorzystać w poszukiwaniu pracy.,Pomogło mu to w zdobyciu pracy w urzędzie.,Dzięki temu udało mi się zdobyć pracę w branży budowlanej.,jeden
35c15ec3-cf7b-4626-9c88-94ba6787eea1,"Anna właśnie skończyła pięćdziesiąt lat, gdy coś ją zaniepokoiło.",Moje siwe włosy stają się coraz bardziej widoczne.,"Myślałam o farbowaniu, żeby ukryć szarość.","I postanowiła docenić swoją mądrość i swoje ""lata"".",Była dumna ze swoich siwych włosów.,Zamiast tego przefarbował włosy na blond.,jeden
f0fdfa37-a5cd-4afc-b01e-59ec46e2e249,Connie został zaproszony na przyjęcie.,"Kiedy przyszła na imprezę, grała jakaś dziwna muzyka.","Rozgląda się dookoła, a wszyscy tańczą w zachwycie.","Była tak przerażona, że odwróciła się i odeszła.",Całą drogę do domu była przerażona.,Postanowiła dać mu szansę i wróciła na imprezę.,jeden
64b62db2-d6cd-4353-8834-1448d885e73b,Kilka miesięcy temu kupiłem samochód.,Postanowiłem go zmodyfikować i uczynić chłodniejszym.,"Dokonałem pewnych zmian, a moi przyjaciele pomogli mi w innych.","Niestety, nie przeszedł inspekcji w moim stanie.",Zarejestrowałem samochód i jeździłem nim cały dzień.,Musiałem sprzedać swój samochód w innym stanie.,dwa
886c5f73-22f4-4f15-8954-95a544c2bd04,Trent pojechał na wycieczkę z rodziną.,Przygotowali wszystkie swoje bagaże i smakołyki na podróż.,Za 72 godziny dotrzesz do Las Vegas.,"Trent zasnął, gdy nadeszła jego kolej.","Trent został wyrzucony z drogi, a jego samochód został zniszczony.",Grupa bezpiecznie dotarła do Las Vegas.,jeden
2685ba6d-8b1c-462c-af50-ae5381d64172,Randy był w sklepie jubilerskim patrząc uważnie na pierścionki zaręczynowe.,Zauważył piękny pierścionek z dużym brylantem w środku.,"Randy powiedział sprzedawcy, że chce się bliżej przyjrzeć pierścionkowi.",Z bliska pierścionek był jeszcze piękniejszy!,Randy kupił pierścionek.,Randy krzyknął i uciekł.,jeden
79ec2783-bf9c-4c84-985e-541ad687ef30,Poszedłem do opery po raz pierwszy w życiu.,"Moja dziewczyna lubi operę, a ja nie.","Ale przyjeżdżali do miasta na koncert i powiedziałem jej, że tam będę.","Ku mojemu zaskoczeniu, bawiłem się świetnie.",Sam chodziłem na tenisa i piłem piwo.,"Wykonawcy byli naprawdę utalentowani, a muzyka przepiękna.",dwa
90c53b34-57a6-41e1-b5a1-29d50387212b,"Shayowi powiedziano, żeby przyszedł do biura w sobotę.",Mieli spotkanie biznesowe i chcieli ją tam zabrać.,"Shay powiedziała, że chce wziąć wolny weekend, ale zgodziła się przyjechać.","Kiedy nadszedł dzień wypłaty, dowiedziała się, że w sobotę zapłacono jej za nadgodziny.","Shay była zdenerwowana, że firma źle ją traktuje.","Shay cieszyła się, że poszła do biura.",dwa
f26605e6-c3c2-4ea4-9a24-5c237bd92938,Nasz piesek miał na imię Cynamon.,Był bardzo miły i uprzejmy.,Była stara i słaba.,"Bardzo cierpiał, więc poddaliśmy go eutanazji.",Cała rodzina opłakiwała Cynamona.,"Cała rodzina cieszyła się, że Cynamon odszedł.",jeden
14126bab-64ca-4467-aa1b-0e80352cb136,W dzieciństwie przez 11 lat tańczyłam balet.,"Kochałam to, kochałam, kochałam, kochałam i wdychałam.",Już od jakiegoś czasu chciałam skończyć moje baletki.,"Nauczyciele mówili mi, że nie jestem jeszcze gotowa, co bardzo mnie bolało.",Byłem bardzo szczęśliwy.,Po wielu próbach w końcu się udało.,dwa
624d9d5a-87f7-483e-8987-feca8924c212,Maj był ulubionym miesiącem Harry'ego.,Harry miał urodziny w maju i szkoła się skończyła.,"Co roku w maju Harry wyjeżdżał na wieś do swojej dziewczyny, Mary.",Mary i Harry w końcu zaręczyli się.,Harry Mary kochał to.,Harry nie lubił Mary.,jeden
764c6282-20a9-4f0f-9d1e-540409d0e102,Gina poszła na szóstą godzinę.,To był Jim.,"Gina nie znosiła siłowni i wszystkiego, co się z nią wiązało.","Był przerażony, kiedy nauczyciel pozwolił mu biegać pierwszego dnia.",Gina biegała i czuła się wspaniale.,Gina płakała na końcu.,dwa
29b08f00-d2bc-47b6-966e-6da1036f069a,"Musiałam skosić trawę, zanim na dworze zrobiło się ciemno.",I hurried home with two hours to go before sunset.,W kosiarce skończyło się paliwo.,Zaczyna padać.,Nie mogłem nawet skosić trawnika.,Kosiarka nagle ruszyła.,jeden
